drug,city,name,address,price
ATORVASTATIN CALCIUM,Atlanta,PUBLIX PHARMACY  ,"905 Memorial Dr SE
Atlanta, GA 30316",5.56
ATORVASTATIN CALCIUM,Atlanta,KROGER PHARMACY  ,"800 Glenwood Ave SE
Atlanta, GA 30316",5.66
ATORVASTATIN CALCIUM,Atlanta,WALMART PHARMACY  ,"835 Martin Luther King Jr Dr NW
Atlanta, GA 30314",9
ATORVASTATIN CALCIUM,Atlanta,WALGREENS  ,"25 Peachtree St SE
Atlanta, GA 30303",21.41
ATORVASTATIN CALCIUM,Atlanta,"COMMUNITY, A WALGREENS PHARMACY  ","565 Peachtree St NE Ste B
Atlanta, GA 30308",21.41
ATORVASTATIN CALCIUM,Atlanta,RITE AID PHARMACY  ,"891 Ponce De Leon Ave NE
Atlanta, GA 30306",21.41
ATORVASTATIN CALCIUM,Atlanta,CVS PHARMACY  ,"12 Broad St SW Ste J
Atlanta, GA 30303",57.05
ATORVASTATIN CALCIUM,Atlanta,CARE PLUS CVS/PHARMACY  ,"133 Peachtree St NE
Atlanta, GA 30303",57.05
ATORVASTATIN CALCIUM,Austin,HEB PHARMACY  ,"2701 E 7th St
Austin, TX 78702",7.26
ATORVASTATIN CALCIUM,Austin,FORTY ACRES PHARMACY  ,"100 F W Dean Keeton Ssb 1 110
Austin, TX 78712",8.33
ATORVASTATIN CALCIUM,Austin,WALMART PHARMACY  ,"710 E Ben White Blvd
Austin, TX 78704",9
ATORVASTATIN CALCIUM,Austin,NAUS ENFIELD DRUG  ,"1115 W Lynn St
Austin, TX 78703",9.35
ATORVASTATIN CALCIUM,Austin,PILLPACK AUSTIN  ,"220 Industrial Blvd Ste 100
Austin, TX 78745",11.43
ATORVASTATIN CALCIUM,Austin,RANDALLS PHARMACY  ,"715 Exposition Blvd
Austin, TX 78703",12.26
ATORVASTATIN CALCIUM,Austin,COSTCO PHARMACY  ,"4301 W William Cannon Dr
Austin, TX 78749",12.48
ATORVASTATIN CALCIUM,Austin,WALGREENS  ,"1920 E Riverside Dr
Austin, TX 78741",23.41
ATORVASTATIN CALCIUM,Austin,"COMMUNITY, A WALGREENS PHARMACY  ","3701 Guadalupe St
Austin, TX 78705",23.41
ATORVASTATIN CALCIUM,Austin,CVS PHARMACY  ,"500 Congress Ave
Austin, TX 78701",57.05
ATORVASTATIN CALCIUM,Baltimore,HARRIS TEETER PHARMACY  ,"1801 Whetstone Way
Baltimore, MD 21230",5.89
ATORVASTATIN CALCIUM,Baltimore,JOHN HOPKINS OP PHARMACY AT WEINBERG  ,"401 N Broadway St Ste 1001
Baltimore, MD 21287",8.33
ATORVASTATIN CALCIUM,Baltimore,EUTAW PHARMACY  ,"622 N EUTAW ST UNIT A
Baltimore, MD 21201",8.6
ATORVASTATIN CALCIUM,Baltimore,WALMART PHARMACY  ,"3601 Washington Blvd
Arbutus, MD 21227",9
ATORVASTATIN CALCIUM,Baltimore,MIDAS RX PHARMACY  ,"700 Washington Blvd
Baltimore, MD 21230",9.01
ATORVASTATIN CALCIUM,Baltimore,"CONNET PHARMACY, LLC  ","510 S Broadway
Baltimore, MD 21231",9.01
ATORVASTATIN CALCIUM,Baltimore,GWYNN OAK PHARMACY  ,"4909 Liberty Heights Ave
Baltimore, MD 21207",9.01
ATORVASTATIN CALCIUM,Baltimore,GIANT PHARMACY  ,"601 E 33rd St
Baltimore, MD 21218",9.46
ATORVASTATIN CALCIUM,Baltimore,RITE AID PHARMACY  ,"250 West Chase Street
Baltimore, MD 21202",10.1
ATORVASTATIN CALCIUM,Baltimore,SHOPRITE PHARMACY  ,"4601 Liberty Heights Ave
Baltimore, MD 21207",11.43
ATORVASTATIN CALCIUM,Baltimore,WEIS PHARMACY  ,"7200 Holabird Ave
Dundalk, MD 21222",11.43
ATORVASTATIN CALCIUM,Baltimore,SAFEWAY PHARMACY  ,"2401 N Charles St
Baltimore, MD 21218",12.26
ATORVASTATIN CALCIUM,Baltimore,UNIVERSITY PHARMACY  ,"22 S Greene St
Baltimore, MD 21201",12.48
ATORVASTATIN CALCIUM,Baltimore,CHASE BREXTON  ,"1111 N Charles St
Baltimore, MD 21201",12.48
ATORVASTATIN CALCIUM,Baltimore,WALGREENS  ,"19 E Fayette St
Baltimore, MD 21202",21.41
ATORVASTATIN CALCIUM,Baltimore,"COMMUNITY, A WALGREENS PHARMACY  ","6 N Howard St
Baltimore, MD 21201",21.41
ATORVASTATIN CALCIUM,Baltimore,CVS PHARMACY  ,"400 E Pratt St
Baltimore, MD 21202",57.05
ATORVASTATIN CALCIUM,Boston,HARVARD COMM HEALTH PLAN PHARMACY  ,"147 Milk St
Boston, MA 02109",8.6
ATORVASTATIN CALCIUM,Boston,INMAN PHARMACY  ,"1414 Cambridge St
Cambridge, MA 02139",9.01
ATORVASTATIN CALCIUM,Boston,PRIME PHARMACY  ,"201 Humboldt Ave
Dorchester, MA 02121",9.01
ATORVASTATIN CALCIUM,Boston,STOP & SHOP PHARMACY  ,"1100 Massachusetts Ave
Dorchester, MA 02125",9.46
ATORVASTATIN CALCIUM,Boston,COSTCO PHARMACY  ,"2 Mystic View Rd
Everett, MA 02149",12.48
ATORVASTATIN CALCIUM,Boston,CVS PHARMACY  ,"45 Dimock St
Roxbury, MA 02119",12.48
ATORVASTATIN CALCIUM,Boston,OSCO PHARMACY  ,"1065 Commonwealth Ave
Boston, MA 02215",13.76
ATORVASTATIN CALCIUM,Boston,WALGREENS  ,"24 School St
Boston, MA 02108",21.41
ATORVASTATIN CALCIUM,Boston,"COMMUNITY, A WALGREENS PHARMACY  ","23 Stanhope St # 23
Boston, MA 02116",21.41
ATORVASTATIN CALCIUM,Boston,RITE AID PHARMACY  ,"14 McGrath Hwy
Somerville, MA 02143",21.41
ATORVASTATIN CALCIUM,Boston,"STRAND, A WALGREENS PHARMACY  ","533 Columbia Rd
Dorchester, MA 02125",21.41
ATORVASTATIN CALCIUM,Charlotte,PUBLIX PHARMACY  ,"2222 South Blvd
Charlotte, NC 28203",5.56
ATORVASTATIN CALCIUM,Charlotte,HARRIS TEETER PHARMACY  ,"1704 Central Ave
Charlotte, NC 28205",5.56
ATORVASTATIN CALCIUM,Charlotte,CHARLOTTE FAMILY PHARMACY  ,"7008 E W T Harris Blvd Ste 4
Charlotte, NC 28215",8.6
ATORVASTATIN CALCIUM,Charlotte,WALMART PHARMACY  ,"3240 Wilkinson Blvd
Charlotte, NC 28208",9
ATORVASTATIN CALCIUM,Charlotte,BENZER PHARMACY  ,"6018 the Plz
Charlotte, NC 28215",9.36
ATORVASTATIN CALCIUM,Charlotte,COSTCO PHARMACY  ,"500 Tyvola Rd
Charlotte, NC 28217",12.48
ATORVASTATIN CALCIUM,Charlotte,BI LO PHARMACY  ,"2924 Mt Holly Huntersville Rd
Charlotte, NC 28214",12.48
ATORVASTATIN CALCIUM,Charlotte,WALGREENS  ,"101 S Tryon St Ste 22
Charlotte, NC 28280",21.41
ATORVASTATIN CALCIUM,Charlotte,RITE AID PHARMACY  ,"4133 Park Rd
Charlotte, NC 28209",21.41
ATORVASTATIN CALCIUM,Charlotte,WALGREENS  ,"6649 Morrison Blvd
Charlotte, NC 28211",21.41
ATORVASTATIN CALCIUM,Charlotte,CVS PHARMACY  ,"210 E Trade St Ste E186
Charlotte, NC 28202",57.05
ATORVASTATIN CALCIUM,Chicago,MARIANOS PHARMACY  ,"1500 N Clybourn Ave Unit C104
Chicago, IL 60610",6.26
ATORVASTATIN CALCIUM,Chicago,WELL FUTURE PHARMACY LLC  ,"1442 S Michigan Ave
Chicago, IL 60605",9.01
ATORVASTATIN CALCIUM,Chicago,SINAI COMMUNITY PHARMACY INC  ,"California Ave at 15th St
Chicago, IL 60608",9.01
ATORVASTATIN CALCIUM,Chicago,COLUMBIA PHARMACY INC  ,"2929 S Wabash Ave Ste 101
Chicago, IL 60616",9.01
ATORVASTATIN CALCIUM,Chicago,BRONZEVILLE PHARMACY  ,"3241 S Michigan Ave Ste 1583
Chicago, IL 60616",9.01
ATORVASTATIN CALCIUM,Chicago,COSTCO PHARMACY  ,"1430 S Ashland Ave
Chicago, IL 60608",12.48
ATORVASTATIN CALCIUM,Chicago,OSCO DRUG  ,"1224 S Wabash Ave
Chicago, IL 60605",13.76
ATORVASTATIN CALCIUM,Chicago,WALGREENS  ,"79 W Monroe St
Chicago, IL 60603",21.41
ATORVASTATIN CALCIUM,Chicago,UNITE HERE HEALTH PHARMACY  ,"218 S WABASH AVE
Chicago, IL 60604",21.41
ATORVASTATIN CALCIUM,Chicago,"PARKWAY DRUGS, A WALGREEN PHARMACY  ","680 N Lake Shore Dr Ste 108
Chicago, IL 60611",21.41
ATORVASTATIN CALCIUM,Chicago,CVS PHARMACY  ,"520 S State St
Chicago, IL 60605",57.05
ATORVASTATIN CALCIUM,Chicago,CARE PLUS CVS/PHARMACY  ,"69 W Washington St Lowr LL09
Chicago, IL 60602",57.05
ATORVASTATIN CALCIUM,Cincinnati,KROGER PHARMACY  ,"53 Donnermeyer Dr
Bellevue, KY 41073",5.56
ATORVASTATIN CALCIUM,Cincinnati,MEIJER PHARMACY  ,"4825 Marburg Ave Unit B
Cincinnati, OH 45209",7.26
ATORVASTATIN CALCIUM,Cincinnati,UC HEALTH PHARMACY  ,"3200 Burnet Ave
Cincinnati, OH 45229",8.33
ATORVASTATIN CALCIUM,Cincinnati,TISCHBEIN PHARMACY  ,"3500 Erie Ave
Cincinnati, OH 45208",8.33
ATORVASTATIN CALCIUM,Cincinnati,WALMART PHARMACY  ,"3450 Valley Plaza Pkwy
Ft Mitchell, KY 41017",9
ATORVASTATIN CALCIUM,Cincinnati,PHARMACY OVER THE RHINE  ,"5 E Liberty St
Cincinnati, OH 45202",9.01
ATORVASTATIN CALCIUM,Cincinnati,WALGREENS  ,"601 Race St
Cincinnati, OH 45202",23.41
ATORVASTATIN CALCIUM,Cincinnati,"COMMUNITY, A WALGREENS PHARMACY  ","260 Stetson St Ste F
Cincinnati, OH 45219",23.41
ATORVASTATIN CALCIUM,Cincinnati,CVS PHARMACY  ,"36 E 7th St
Cincinnati, OH 45202",57.05
ATORVASTATIN CALCIUM,Dallas,KROGER PHARMACY  ,"4241 Capitol Ave
Dallas, TX 75204",5.56
ATORVASTATIN CALCIUM,Dallas,PRESTON ROAD PHARMACY  ,"6901 Preston Rd
Dallas, TX 75205",8.33
ATORVASTATIN CALCIUM,Dallas,LOOP 12 PHARMACY  ,"3232 GREAT TRINITY FOREST WAY # 103
Dallas, TX 75216",8.6
ATORVASTATIN CALCIUM,Dallas,ALTA CARE PHARMACY  ,"3434 W Illinois Ave Ste 7
Dallas, TX 75211",8.6
ATORVASTATIN CALCIUM,Dallas,WALMART PHARMACY  ,"2305 N Central Expy
Dallas, TX 75204",9
ATORVASTATIN CALCIUM,Dallas,LORD AND A PHARMACY  ,"2949 Martin Luther King Jr Blvd
Dallas, TX 75215",9.01
ATORVASTATIN CALCIUM,Dallas,METHODIST COMMUNITY PHARMACY - DALLAS  ,"1441 N BECKLEY AVE
Dallas, TX 75203",9.01
ATORVASTATIN CALCIUM,Dallas,BLUITTS PHARMACY  ,"2809 Cedar Crest Blvd
Dallas, TX 75203",9.01
ATORVASTATIN CALCIUM,Dallas,ALDRIDGES FAMILY  ,"1408 Bonnie View Rd
Dallas, TX 75203",9.01
ATORVASTATIN CALCIUM,Dallas,SAFEMED PHARMACY  ,"6300 Samuell Blvd Ste 118
Dallas, TX 75228",9.01
ATORVASTATIN CALCIUM,Dallas,"RENUE RX, A BENZER PHARMACY  ","600 N Pearl St Ste H201
Dallas, TX 75201",9.36
ATORVASTATIN CALCIUM,Dallas,TOM THUMB PHARMACY  ,"2380 N FIELD ST
Dallas, TX 75201",12.26
ATORVASTATIN CALCIUM,Dallas,UT SOUTHWESTERN CAMPUS PHARMACY  ,"5303 Harry Hines Blvd Ste 100
Dallas, TX 75390",12.93
ATORVASTATIN CALCIUM,Dallas,UTSOUTHWESTERN MEDICAL CENTER PHARMACY  ,"2201 Inwood Rd
Dallas, TX 75235",12.93
ATORVASTATIN CALCIUM,Dallas,UTSW UNIVERSITY HOSPITAL RETAIL PHARMACY  ,"6201 Harry Hines Blvd Ste 1.117
Dallas, TX 75235",12.93
ATORVASTATIN CALCIUM,Dallas,WALGREENS  ,"1306 N Beckley Ave
Dallas, TX 75203",21.41
ATORVASTATIN CALCIUM,Dallas,"COMMUNITY, A WALGREENS PHARMACY  ","3826 Cedar Springs Rd
Dallas, TX 75219",21.41
ATORVASTATIN CALCIUM,Dallas,CVS PHARMACY  ,"208 S Akard St # PC08
Dallas, TX 75202",57.05
ATORVASTATIN CALCIUM,Denver,KING SOOPERS PHARMACY  ,"1331 Speer Blvd
Denver, CO 80204",6.26
ATORVASTATIN CALCIUM,Denver,THE KROGER CO. KS113  ,"1220 S Lipan St
Denver, CO 80223",6.26
ATORVASTATIN CALCIUM,Denver,WALMART PHARMACY  ,"2770 W Evans Ave
Denver, CO 80219",9
ATORVASTATIN CALCIUM,Denver,TODDS HARVARD PARK PHARMACY  ,"950 E Harvard Ave Ste 170
Denver, CO 80210",9.01
ATORVASTATIN CALCIUM,Denver,SAFEWAY PHARMACY  ,"757 E 20th Ave
Denver, CO 80205",12.26
ATORVASTATIN CALCIUM,Denver,COSTCO PHARMACY  ,"5195 Wadsworth Blvd
Arvada, CO 80002",12.48
ATORVASTATIN CALCIUM,Denver,DENVER HEALTH PRIMARY CARE PHARMACY  ,"301 W 6th Ave
Denver, CO 80204",12.93
ATORVASTATIN CALCIUM,Denver,WALGREENS  ,"801 16th St
Denver, CO 80202",21.41
ATORVASTATIN CALCIUM,Denver,"COMMUNITY, A WALGREENS PHARMACY  ","2608 E Colfax Ave
Denver, CO 80206",21.41
ATORVASTATIN CALCIUM,Denver,RITE AID PHARMACY  ,"2870 S Colorado Blvd
Denver, CO 80222",21.41
ATORVASTATIN CALCIUM,Denver,CVS PHARMACY  ,"1600 CALIFORNIA ST STE 14
Denver, CO 80202",57.05
ATORVASTATIN CALCIUM,Detroit,KROGER PHARMACY  ,"2060 Dix Hwy
Lincoln Park, MI 48146",5.89
ATORVASTATIN CALCIUM,Detroit,MEIJER PHARMACY  ,"1301 W 8 Mile Rd
Detroit, MI 48203",7.26
ATORVASTATIN CALCIUM,Detroit,GRISWOLD PHARMACY  ,"1411 Washington Blvd
Detroit, MI 48226",8.33
ATORVASTATIN CALCIUM,Detroit,FARMACITY PHARMACY  ,"3456 W Vernor Hwy Ste B
Detroit, MI 48216",8.33
ATORVASTATIN CALCIUM,Detroit,NOTTINGHAM PHARMACY LLC  ,"15800 E Warren Ave
Detroit, MI 48224",8.33
ATORVASTATIN CALCIUM,Detroit,DETROIT NEW HOPE PHARMACY  ,"19940 Conant St Ste D
Detroit, MI 48234",8.33
ATORVASTATIN CALCIUM,Detroit,LIVERNOIS EXPRESS PHARMACY  ,"15530 Puritan St
Detroit, MI 48227",8.33
ATORVASTATIN CALCIUM,Detroit,PEOPLES MEDICAL PHARMACY  ,"7608 Gratiot Ave
Detroit, MI 48213",8.6
ATORVASTATIN CALCIUM,Detroit,WALMART PHARMACY  ,"5851 Mercury Dr
Dearborn, MI 48126",9
ATORVASTATIN CALCIUM,Detroit,NEW SAMARITAN PHARMACY  ,"5575 Conner St Ste 103
Detroit, MI 48213",9.01
ATORVASTATIN CALCIUM,Detroit,BENZER PHARMACY  ,"6240 Michigan Ave
Detroit, MI 48210",9.36
ATORVASTATIN CALCIUM,Detroit,RITE AID PHARMACY  ,"4612 Woodward Ave
Detroit, MI 48201",10.1
ATORVASTATIN CALCIUM,Detroit,LAFAYETTE DRUGS SAVMOR  ,"670 Chene St
Detroit, MI 48207",12.48
ATORVASTATIN CALCIUM,Detroit,UNIVERSITY PHARMACY  ,"5254 Anthony Wayne Dr
Detroit, MI 48202",12.48
ATORVASTATIN CALCIUM,Detroit,FRD PHARMACY SAVMOR  ,"9811 Conant St
Hamtramck, MI 48212",12.48
ATORVASTATIN CALCIUM,Detroit,INSTACARE PHARMACY LLC  ,"14300 Michigan Ave
Dearborn, MI 48126",12.48
ATORVASTATIN CALCIUM,Detroit,MERIT WOODS PHARMACY  ,"19325 Mack Ave
Grosse Pointe Woods, MI 48236",12.48
ATORVASTATIN CALCIUM,Detroit,SOUTH DEARBORN PHARMACY INC  ,"9925 Dix Ste 106
Dearborn, MI 48120",12.93
ATORVASTATIN CALCIUM,Detroit,SUSSEX DRUGS  ,"22835 Van Dyke Ave
Warren, MI 48089",12.93
ATORVASTATIN CALCIUM,Detroit,WALGREENS  ,"3901 BEAUBIEN BLVD
Detroit, MI 48201",21.41
ATORVASTATIN CALCIUM,Houston,KROGER PHARMACY  ,"1440 Studemont St
Houston, TX 77007",5.56
ATORVASTATIN CALCIUM,Houston,HEB PHARMACY  ,"1701 W Alabama St
Houston, TX 77098",7.26
ATORVASTATIN CALCIUM,Houston,WALMART PHARMACY  ,"111 Yale St
Houston, TX 77007",9
ATORVASTATIN CALCIUM,Houston,WASHINGTON AVE PHARMACY CENTER  ,"2515 Washington Ave Ste 1401
Houston, TX 77007",9.01
ATORVASTATIN CALCIUM,Houston,MEDICAL PLAZA PHARMACY  ,"2101 Crawford St
Houston, TX 77002",9.01
ATORVASTATIN CALCIUM,Houston,CANAL PHARMACY  ,"2502 Canal St
Houston, TX 77003",9.01
ATORVASTATIN CALCIUM,Houston,AMEX UNITED DRUG  ,"3030 Canal St
Houston, TX 77003",9.01
ATORVASTATIN CALCIUM,Houston,SIMONS PHARMACY  ,"3303 N Main St
Houston, TX 77009",9.01
ATORVASTATIN CALCIUM,Houston,CANAL RX  ,"3311 Canal St
Houston, TX 77003",9.01
ATORVASTATIN CALCIUM,Houston,TOTAL PHARMACY CENTER ONE  ,"4302 Center St
Houston, TX 77007",9.01
ATORVASTATIN CALCIUM,Houston,WEST AVE PHARMACY  ,"2800 Kirby Dr Ste A200
Houston, TX 77098",9.01
ATORVASTATIN CALCIUM,Houston,LELAND PHARMACY  ,"5412 Farmer St
Houston, TX 77020",9.01
ATORVASTATIN CALCIUM,Houston,HEIGHTS STUDEWOOD PHARMACY  ,"427 W 20th St Ste 105
Houston, TX 77008",9.01
ATORVASTATIN CALCIUM,Houston,PECAN PARK PHARMACY  ,"906 Wayside Dr
Houston, TX 77011",9.01
ATORVASTATIN CALCIUM,Houston,CUNNINGHAM PHARMACY GULFBANK  ,"7101 Lawndale St
Houston, TX 77023",9.01
ATORVASTATIN CALCIUM,Houston,RANDALLS PHARMACY  ,"2225 Louisiana St
Houston, TX 77002",12.26
ATORVASTATIN CALCIUM,Houston,COSTCO PHARMACY  ,"3836 Richmond Ave
Houston, TX 77027",12.48
ATORVASTATIN CALCIUM,Houston,WALGREENS  ,"2612 Smith St
Houston, TX 77006",21.41
ATORVASTATIN CALCIUM,Houston,"COMMUNITY, A WALGREENS PHARMACY  ","4101 Greenbriar Dr Ste 235
Houston, TX 77098",21.41
ATORVASTATIN CALCIUM,Houston,CVS PHARMACY  ,"917 Main St
Houston, TX 77002",57.05
ATORVASTATIN CALCIUM,Las Vegas,SMITHS PHARMACY  ,"2540 S Maryland Pkwy
Las Vegas, NV 89109",6.26
ATORVASTATIN CALCIUM,Las Vegas,QHR PHARMACY  ,"765 N Nellis Blvd Ste 7
Las Vegas, NV 89110",8.6
ATORVASTATIN CALCIUM,Las Vegas,WALMART PHARMACY  ,"1400 S Lamb Blvd
Las Vegas, NV 89104",9
ATORVASTATIN CALCIUM,Las Vegas,DTS PHARMACY & COMPOUNDING  ,"2208 E Charleston Blvd Ste B
Las Vegas, NV 89104",9.01
ATORVASTATIN CALCIUM,Las Vegas,COMMUNITY CARE PHARMACY  ,"1820 E Lake Mead Blvd Ste N
North Las Vegas, NV 89030",9.01
ATORVASTATIN CALCIUM,Las Vegas,CITY CENTRE PHARMACY  ,"2290 McDaniel St Ste 1-A
N Las Vegas, NV 89030",9.01
ATORVASTATIN CALCIUM,Las Vegas,ALL IN ONE PHARMACY  ,"2080 E Flamingo Rd Ste 310
Las Vegas, NV 89119",9.01
ATORVASTATIN CALCIUM,Las Vegas,BENZER PHARMACY  ,"3035 S Maryland Pkwy Ste 120
Las Vegas, NV 89109",9.36
ATORVASTATIN CALCIUM,Las Vegas,VONS PHARMACY  ,"1155 E Twain Ave
Las Vegas, NV 89169",12.26
ATORVASTATIN CALCIUM,Las Vegas,SAVON PHARMACY  ,"2885 E Desert Inn Rd
Las Vegas, NV 89121",13.76
ATORVASTATIN CALCIUM,Las Vegas,SAV-ON PHARMACY  ,"5881 E Charleston Blvd
Las Vegas, NV 89142",13.76
ATORVASTATIN CALCIUM,Las Vegas,WALGREENS  ,"495 Fremont St
Las Vegas, NV 89101",23.41
ATORVASTATIN CALCIUM,Las Vegas,"COMMUNITY, A WALGREENS PHARMACY  ","901 S Rancho Dr Ste 20
Las Vegas, NV 89106",23.41
ATORVASTATIN CALCIUM,Las Vegas,CVS PHARMACY  ,"1812 E Charleston Blvd
Las Vegas, NV 89104",57.05
ATORVASTATIN CALCIUM,Los Angeles,RALPHS PHARMACY  ,"645 W 9th St
Los Angeles, CA 90015",5.89
ATORVASTATIN CALCIUM,Los Angeles,ST LUKE PHARMACY  ,"4077 Whittier Blvd
Los Angeles, CA 90023",8.6
ATORVASTATIN CALCIUM,Los Angeles,PING ON PHARMACY  ,"640 N Broadway Ste 3
Los Angeles, CA 90012",9.01
ATORVASTATIN CALCIUM,Los Angeles,PING ON MEDICAL PHARMACY  ,"650 N Broadway Ste B
Los Angeles, CA 90012",9.01
ATORVASTATIN CALCIUM,Los Angeles,NOFEL PHARMACY  ,"215 E 7th St Ste A
Los Angeles, CA 90014",9.01
ATORVASTATIN CALCIUM,Los Angeles,TAI ON PHARMACY INC  ,"818 N Hill St Ste A
Los Angeles, CA 90012",9.01
ATORVASTATIN CALCIUM,Los Angeles,EISNER PEDIATRIC AND FAMILY MEDICAL CENTER  ,"1500 S Olive St
Los Angeles, CA 90015",9.01
ATORVASTATIN CALCIUM,Los Angeles,GRAND SPECIALTY PHARMACY  ,"1513 S Grand Ave Ste 100
Los Angeles, CA 90015",9.01
ATORVASTATIN CALCIUM,Los Angeles,AALPHA PHARMACY  ,"174 S Alvarado St
Los Angeles, CA 90057",9.01
ATORVASTATIN CALCIUM,Los Angeles,CCRX  ,"1919 W 7th St Ste M
Los Angeles, CA 90057",9.01
ATORVASTATIN CALCIUM,Los Angeles,NOUBARS EL ADOBE PHARMACY INC.  ,"2010 Wilshire Blvd Ste 2010F
Los Angeles, CA 90057",9.01
ATORVASTATIN CALCIUM,Los Angeles,CLINICA MSR OSCAR A ROMERO  ,"123 S Alvarado St
Los Angeles, CA 90057",9.01
ATORVASTATIN CALCIUM,Los Angeles,WEST VAL CARE PHARMACY  ,"2121 W 6th St
Los Angeles, CA 90057",9.01
ATORVASTATIN CALCIUM,Los Angeles,PICO UNION PHARMACY  ,"1273 S Union Ave
Los Angeles, CA 90015",9.01
ATORVASTATIN CALCIUM,Los Angeles,ALVARADO DRUGS  ,"819 S Alvarado St
Los Angeles, CA 90057",9.01
ATORVASTATIN CALCIUM,Los Angeles,RAMIREZ PHARMACY  ,"2403 E Cesar E Chavez Ave
Los Angeles, CA 90033",9.01
ATORVASTATIN CALCIUM,Los Angeles,SERV U PHARMACY INC  ,"2034 W Pico Blvd
Los Angeles, CA 90006",9.01
ATORVASTATIN CALCIUM,Los Angeles,KING PHARMACY  ,"2707 Whittier Blvd
Los Angeles, CA 90023",9.01
ATORVASTATIN CALCIUM,Los Angeles,WILSHIRE GRAND PHARMACY  ,"2974 Wilshire Blvd
Los Angeles, CA 90010",9.01
ATORVASTATIN CALCIUM,Los Angeles,GATEWAY CIRCLE PHARMACY  ,"3133 N Broadway
Los Angeles, CA 90031",9.01
ATORVASTATIN CALCIUM,Miami,PUBLIX PHARMACY  ,"120 SW 13th St
Miami, FL 33130",5.56
ATORVASTATIN CALCIUM,Miami,WINN DIXIE  ,"1155 NW 11th St
Miami, FL 33136",7.26
ATORVASTATIN CALCIUM,Miami,TAQUECHEL PHARMACY  ,"439 NW 12th Ave
Miami, FL 33128",8.6
ATORVASTATIN CALCIUM,Miami,PINO PHARMACY  ,"1350 SW 57th Ave Ste 105
West Miami, FL 33144",8.6
ATORVASTATIN CALCIUM,Miami,AMERICAN UNITED PHARMACY CORP  ,"138 Beacom Blvd
Miami, FL 33135",9.01
ATORVASTATIN CALCIUM,Miami,LA GANGA DISCOUNT PHARMACY  ,"2975 NW 17th Ave
Miami, FL 33142",9.01
ATORVASTATIN CALCIUM,Miami,IPHARMACY DISCOUNT INC  ,"3027 NW 7th St
Miami, FL 33125",9.01
ATORVASTATIN CALCIUM,Miami,"EXPRESS RX PHARMACY, INC  ","3421 SW 8th St
Miami, FL 33135",9.01
ATORVASTATIN CALCIUM,Miami,SAN LAZARO PHARMACY AND DISCOUNT  ,"2295 NW 28th St
Miami, FL 33142",9.01
ATORVASTATIN CALCIUM,Miami,TOTAL RX PHARMACY AND DISCOUNT  ,"2341 NW 27th Ave
Miami, FL 33142",9.01
ATORVASTATIN CALCIUM,Miami,SUPER DRUGS PHARMACY  ,"5512 SW 8th St
Coral Gables, FL 33134",9.01
ATORVASTATIN CALCIUM,Miami,BENZER PHARMACY  ,"1250 NW 7th St Unit 101-102
Miami, FL 33125",9.36
ATORVASTATIN CALCIUM,Miami,"STEVENS RX,LLC  ","1465 SW 8th St Ste 102
Miami, FL 33135",12.48
ATORVASTATIN CALCIUM,Miami,LUIS PHARMACY  ,"3442 SW 8th St
Miami, FL 33135",12.93
ATORVASTATIN CALCIUM,Miami,WALGREENS  ,"200 SW 13th St
Miami, FL 33130",21.41
ATORVASTATIN CALCIUM,Miami,"CHRONISCRIPT, A WALGREENS PHARMACY  ","1250 NW 7th St Ste 205
Miami, FL 33125",21.41
ATORVASTATIN CALCIUM,Miami,CVS PHARMACY  ,"1201 Brickell Ave
Miami, FL 33131",57.05
ATORVASTATIN CALCIUM,Miami,NAVARRO DISCOUNT PHARMACY  ,"1243 SW 8th St
Miami, FL 33135",57.05
ATORVASTATIN CALCIUM,Minneapolis,CUB PHARMACY  ,"1104 Lagoon Ave
Minneapolis, MN 55408",7.26
ATORVASTATIN CALCIUM,Minneapolis,PARK NICOLLET PHARMACY ST LOUIS PARK  ,"3850 Park Nicollet Blvd
St Louis Park, MN 55416",8.33
ATORVASTATIN CALCIUM,Minneapolis,HCMC RICHFIELD CLINIC PHARMACY  ,"790 W 66th St
Richfield, MN 55423",8.33
ATORVASTATIN CALCIUM,Minneapolis,WALMART PHARMACY  ,"1960 Twin Lakes Pkwy
Roseville, MN 55113",9
ATORVASTATIN CALCIUM,Minneapolis,LUNDS & BYERLYS PHARMACY  ,"55 University Ave SE
Minneapolis, MN 55414",9.01
ATORVASTATIN CALCIUM,Minneapolis,FAIRVIEW RIVERSIDE PHARMACY  ,"606 24th Ave S
Minneapolis, MN 55454",9.71
ATORVASTATIN CALCIUM,Minneapolis,UMMC FAIRVIEW RIVERSIDE CAMPUS PHARMACY  ,"2450 Riverside Ave
Minneapolis, MN 55454",9.71
ATORVASTATIN CALCIUM,Minneapolis,FAIRVIEW PHARMACY CBCD  ,"2512 S 7th St Ste 105
Minneapolis, MN 55454",9.71
ATORVASTATIN CALCIUM,Minneapolis,FAIRVIEW UNIVERSITY DISCHARGE PHARMACY  ,"500 Harvard St SE
Minneapolis, MN 55455",9.71
ATORVASTATIN CALCIUM,Minneapolis,FAIRVIEW UNIVERSITY CLINIC PHARMACY  ,"909 Fulton St SE Fl 1
Minneapolis, MN 55455",9.71
ATORVASTATIN CALCIUM,Minneapolis,FAIRVIEW PHARMACY SMILEYS CLINIC  ,"2020 E 28th St
Minneapolis, MN 55407",9.71
